HomeTeam,AwayTeam,HomeGoals,AwayGoals
Cagliari,Bologna,3.0,2.0
Juventus,Genoa,2.0,1.0
Lazio,Torino,4.0,0.0
Sampdoria,Lecce,1.0,1.0
Sassuolo,Fiorentina,1.0,2.0
Udinese,Roma,0.0,4.0
Milan,Spal,1.0,0.0
Roma,Napoli,2.0,1.0
Bologna,Inter,1.0,2.0
Torino,Juventus,0.0,1.0
Atalanta,Cagliari,0.0,2.0
Genoa,Udinese,1.0,3.0
Lecce,Sassuolo,2.0,2.0
Verona,Brescia,2.0,1.0
Fiorentina,Parma,1.0,1.0
Milan,Lazio,1.0,2.0
Spal,Sampdoria,0.0,1.0
Sassuolo,Bologna,3.0,1.0
Brescia,Torino,0.0,4.0
Inter,Verona,2.0,1.0
Napoli,Genoa,0.0,0.0
Cagliari,Fiorentina,5.0,2.0
Lazio,Lecce,4.0,2.0
Sampdoria,Atalanta,0.0,0.0
Udinese,Spal,0.0,0.0
Parma,Roma,2.0,0.0
Juventus,Milan,1.0,0.0
Atalanta,Juventus,1.0,3.0
Milan,Napoli,1.0,1.0
Torino,Inter,0.0,3.0
Bologna,Parma,2.0,2.0
Roma,Brescia,3.0,0.0
Sassuolo,Lazio,1.0,2.0
Verona,Fiorentina,1.0,0.0
Sampdoria,Udinese,2.0,1.0
Lecce,Cagliari,2.0,2.0
Spal,Genoa,1.0,1.0
Brescia,Atalanta,0.0,3.0
Genoa,Torino,0.0,1.0
Fiorentina,Lecce,0.0,1.0
Juventus,Sassuolo,2.0,2.0
Inter,Spal,2.0,1.0
Lazio,Udinese,3.0,0.0
Parma,Milan,0.0,1.0
Napoli,Bologna,1.0,2.0
Verona,Roma,1.0,3.0
Cagliari,Sampdoria,4.0,3.0
Inter,Roma,0.0,0.0
Atalanta,Verona,3.0,2.0
Udinese,Napoli,1.0,1.0
Lazio,Juventus,3.0,1.0
Lecce,Genoa,2.0,2.0
Sassuolo,Cagliari,2.0,2.0
Spal,Brescia,0.0,1.0
Torino,Fiorentina,2.0,1.0
Sampdoria,Parma,0.0,1.0
Bologna,Milan,2.0,3.0
Brescia,Lecce,3.0,0.0
Napoli,Parma,1.0,2.0
Genoa,Sampdoria,0.0,1.0
Verona,Torino,3.0,3.0
Bologna,Atalanta,2.0,1.0
Juventus,Udinese,3.0,1.0
Milan,Sassuolo,0.0,0.0
Roma,Spal,3.0,1.0
Fiorentina,Inter,1.0,1.0
Cagliari,Lazio,1.0,2.0
Sampdoria,Juventus,1.0,2.0
Brescia,Sassuolo,0.0,2.0
Fiorentina,Roma,1.0,4.0
Udinese,Cagliari,2.0,1.0
Inter,Genoa,4.0,0.0
Torino,Spal,1.0,2.0
Atalanta,Milan,5.0,0.0
Lecce,Bologna,2.0,3.0
Parma,Brescia,1.0,1.0
Sassuolo,Napoli,1.0,2.0
Brescia,Lazio,1.0,2.0
Spal,Verona,0.0,2.0
Genoa,Sassuolo,2.0,1.0
Roma,Torino,0.0,2.0
Bologna,Fiorentina,1.0,1.0
Atalanta,Parma,5.0,0.0
Juventus,Cagliari,4.0,0.0
Milan,Sampdoria,0.0,0.0
Lecce,Udinese,0.0,1.0
Napoli,Inter,1.0,3.0
Cagliari,Milan,0.0,2.0
Lazio,Napoli,1.0,0.0
Inter,Atalanta,1.0,1.0
Udinese,Sassuolo,3.0,0.0
Fiorentina,Spal,1.0,0.0
Sampdoria,Brescia,5.0,1.0
Torino,Bologna,1.0,0.0
Verona,Genoa,2.0,1.0
Roma,Juventus,1.0,2.0
Parma,Lecce,2.0,0.0
Lazio,Sampdoria,5.0,1.0
Sassuolo,Torino,2.0,1.0
Napoli,Fiorentina,0.0,2.0
Milan,Udinese,3.0,2.0
Bologna,Verona,1.0,1.0
Brescia,Cagliari,2.0,2.0
Lecce,Inter,1.0,1.0
Genoa,Roma,1.0,3.0
Juventus,Parma,2.0,1.0
Atalanta,Spal,1.0,2.0
Brescia,Milan,0.0,1.0
Spal,Bologna,1.0,3.0
Fiorentina,Genoa,0.0,0.0
Torino,Atalanta,0.0,7.0
Inter,Cagliari,1.0,1.0
Parma,Udinese,2.0,0.0
Sampdoria,Sassuolo,0.0,0.0
Verona,Lecce,3.0,0.0
Roma,Lazio,1.0,1.0
Napoli,Juventus,2.0,1.0
Bologna,Brescia,2.0,1.0
Cagliari,Parma,2.0,2.0
Sassuolo,Roma,4.0,2.0
Juventus,Fiorentina,3.0,0.0
Atalanta,Genoa,2.0,2.0
Lazio,Spal,5.0,1.0
Milan,Verona,1.0,1.0
Lecce,Torino,4.0,0.0
Udinese,Inter,0.0,2.0
Sampdoria,Napoli,2.0,4.0
Lazio,Verona,0.0,0.0
Roma,Bologna,2.0,3.0
Fiorentina,Atalanta,1.0,2.0
Torino,Sampdoria,1.0,3.0
Verona,Juventus,2.0,1.0
Spal,Sassuolo,1.0,2.0
Brescia,Udinese,1.0,1.0
Genoa,Cagliari,1.0,0.0
Napoli,Lecce,2.0,3.0
Parma,Lazio,0.0,1.0
Inter,Milan,4.0,2.0
Lecce,Spal,2.0,1.0
Bologna,Genoa,0.0,3.0
Atalanta,Roma,2.0,1.0
Udinese,Verona,0.0,0.0
Juventus,Brescia,2.0,0.0
Sampdoria,Fiorentina,1.0,5.0
Sassuolo,Parma,0.0,1.0
Cagliari,Napoli,0.0,1.0
Lazio,Inter,2.0,1.0
Milan,Torino,1.0,0.0
Brescia,Napoli,1.0,2.0
Bologna,Udinese,1.0,1.0
Spal,Juventus,1.0,2.0
Fiorentina,Milan,1.0,1.0
Genoa,Lazio,2.0,3.0
Roma,Lecce,4.0,0.0
Lazio,Bologna,2.0,0.0
Napoli,Torino,2.0,1.0
Lecce,Atalanta,2.0,7.0
Cagliari,Roma,3.0,4.0
Parma,Spal,0.0,1.0
Milan,Genoa,1.0,2.0
Sampdoria,Verona,2.0,1.0
Udinese,Fiorentina,0.0,0.0
Juventus,Inter,2.0,0.0
Sassuolo,Brescia,3.0,0.0
Torino,Parma,1.0,1.0
Verona,Cagliari,2.0,1.0
Atalanta,Sassuolo,4.0,1.0
Inter,Sampdoria,2.0,1.0
Fiorentina,Brescia,1.0,1.0
Lecce,Milan,1.0,4.0
Bologna,Juventus,0.0,2.0
Spal,Cagliari,0.0,1.0
Verona,Napoli,0.0,2.0
Genoa,Parma,1.0,4.0
Torino,Udinese,1.0,0.0
Inter,Sassuolo,3.0,3.0
Atalanta,Lazio,3.0,2.0
Roma,Sampdoria,2.0,1.0
Juventus,Lecce,4.0,0.0
Brescia,Genoa,2.0,2.0
Cagliari,Torino,4.0,2.0
Lazio,Fiorentina,2.0,1.0
Milan,Roma,2.0,0.0
Napoli,Spal,3.0,1.0
Sampdoria,Bologna,1.0,2.0
Sassuolo,Verona,3.0,3.0
Udinese,Atalanta,2.0,3.0
Parma,Inter,1.0,2.0
Torino,Lazio,1.0,2.0
Genoa,Juventus,1.0,3.0
Bologna,Cagliari,1.0,1.0
Inter,Brescia,6.0,0.0
Fiorentina,Sassuolo,1.0,3.0
Lecce,Sampdoria,1.0,2.0
Spal,Milan,2.0,2.0
Verona,Parma,3.0,2.0
Atalanta,Napoli,2.0,0.0
Roma,Udinese,0.0,2.0
Juventus,Torino,4.0,1.0
Sassuolo,Lecce,4.0,2.0
Lazio,Milan,0.0,3.0
Inter,Bologna,1.0,2.0
Brescia,Verona,2.0,0.0
Cagliari,Atalanta,0.0,1.0
Parma,Fiorentina,1.0,2.0
Sampdoria,Spal,3.0,0.0
Udinese,Genoa,2.0,2.0
Napoli,Roma,2.0,1.0
Lecce,Lazio,2.0,1.0
Milan,Juventus,4.0,2.0
Fiorentina,Cagliari,0.0,0.0
Genoa,Napoli,1.0,2.0
Atalanta,Sampdoria,2.0,0.0
Bologna,Sassuolo,1.0,2.0
Roma,Parma,2.0,1.0
Torino,Brescia,3.0,1.0
Spal,Udinese,0.0,3.0
Verona,Inter,2.0,2.0
Lazio,Sassuolo,1.0,2.0
Brescia,Roma,0.0,3.0
Juventus,Atalanta,2.0,2.0
Genoa,Spal,2.0,0.0
Cagliari,Lecce,0.0,0.0
Fiorentina,Verona,1.0,1.0
Parma,Bologna,2.0,2.0
Udinese,Sampdoria,1.0,3.0
Napoli,Milan,2.0,2.0
Inter,Torino,3.0,1.0
Atalanta,Brescia,6.0,2.0
Bologna,Napoli,1.0,1.0
Milan,Parma,3.0,1.0
Sampdoria,Cagliari,3.0,0.0
Lecce,Fiorentina,1.0,3.0
Roma,Verona,2.0,1.0
Sassuolo,Juventus,3.0,3.0
Udinese,Lazio,0.0,0.0
Torino,Genoa,3.0,0.0
Spal,Inter,0.0,4.0
Verona,Atalanta,1.0,1.0
Cagliari,Sassuolo,1.0,1.0
Milan,Bologna,5.0,1.0
Parma,Sampdoria,2.0,3.0
Brescia,Spal,2.0,1.0
Fiorentina,Torino,2.0,0.0
Genoa,Lecce,2.0,1.0
Napoli,Udinese,2.0,1.0
Roma,Inter,2.0,2.0
Juventus,Lazio,2.0,1.0
Atalanta,Bologna,1.0,0.0
Sassuolo,Milan,1.0,2.0
Parma,Napoli,2.0,1.0
Inter,Fiorentina,0.0,0.0
Lecce,Brescia,3.0,1.0
Sampdoria,Genoa,1.0,2.0
Spal,Roma,1.0,6.0
Torino,Verona,1.0,1.0
Udinese,Juventus,2.0,1.0
Lazio,Cagliari,2.0,1.0
Milan,Atalanta,1.0,1.0
Brescia,Parma,1.0,2.0
Genoa,Inter,0.0,3.0
Napoli,Sassuolo,2.0,0.0
Bologna,Lecce,3.0,2.0
Cagliari,Udinese,0.0,1.0
Roma,Fiorentina,2.0,1.0
Spal,Torino,1.0,1.0
Verona,Lazio,1.0,5.0
Juventus,Sampdoria,2.0,0.0
Parma,Atalanta,1.0,2.0
Inter,Napoli,2.0,0.0
Lazio,Brescia,2.0,0.0
Sampdoria,Milan,1.0,4.0
Sassuolo,Genoa,5.0,0.0
Udinese,Lecce,1.0,2.0
Verona,Spal,3.0,0.0
Cagliari,Juventus,2.0,0.0
Fiorentina,Bologna,4.0,0.0
Torino,Roma,2.0,3.0
Brescia,Sampdoria,1.0,1.0
Atalanta,Inter,0.0,2.0
Juventus,Roma,1.0,3.0
Milan,Cagliari,3.0,0.0
Napoli,Lazio,3.0,1.0
Spal,Fiorentina,1.0,3.0
Bologna,Torino,1.0,1.0
Genoa,Verona,3.0,0.0
Lecce,Parma,3.0,4.0
Sassuolo,Udinese,0.0,1.0
Fiorentina,Torino,1.0,0.0
Verona,Roma,0.0,0.0
Parma,Napoli,0.0,2.0
Genoa,Crotone,4.0,1.0
Sassuolo,Cagliari,1.0,1.0
Juventus,Sampdoria,3.0,0.0
Milan,Bologna,2.0,0.0
Torino,Atalanta,2.0,4.0
Cagliari,Lazio,0.0,2.0
Sampdoria,Benevento,2.0,3.0
Inter,Fiorentina,4.0,3.0
Spezia,Sassuolo,1.0,4.0
Napoli,Genoa,6.0,0.0
Verona,Udinese,1.0,0.0
Crotone,Milan,0.0,2.0
Roma,Juventus,2.0,2.0
Bologna,Parma,4.0,1.0
Benevento,Inter,2.0,5.0
Udinese,Spezia,0.0,2.0
Lazio,Atalanta,1.0,4.0
Fiorentina,Sampdoria,1.0,2.0
Sassuolo,Crotone,4.0,1.0
Udinese,Roma,0.0,1.0
Atalanta,Cagliari,5.0,2.0
Benevento,Bologna,1.0,0.0
Lazio,Inter,1.0,1.0
Parma,Verona,1.0,0.0
Milan,Spezia,3.0,0.0
Napoli,Atalanta,4.0,1.0
Inter,Milan,1.0,2.0
Sampdoria,Lazio,3.0,0.0
Crotone,Juventus,1.0,1.0
Bologna,Sassuolo,3.0,4.0
Spezia,Fiorentina,2.0,2.0
Torino,Cagliari,2.0,3.0
Udinese,Parma,3.0,2.0
Roma,Benevento,5.0,2.0
Verona,Genoa,0.0,0.0
Sassuolo,Torino,3.0,3.0
Atalanta,Sampdoria,1.0,3.0
Genoa,Inter,0.0,2.0
Lazio,Bologna,2.0,1.0
Cagliari,Crotone,4.0,2.0
Benevento,Napoli,1.0,2.0
Parma,Spezia,2.0,2.0
Fiorentina,Udinese,3.0,2.0
Juventus,Verona,1.0,1.0
Milan,Roma,3.0,3.0
Crotone,Atalanta,1.0,2.0
Inter,Parma,2.0,2.0
Bologna,Cagliari,3.0,2.0
Udinese,Milan,1.0,2.0
Spezia,Juventus,1.0,4.0
Torino,Lazio,3.0,4.0
Napoli,Sassuolo,0.0,2.0
Roma,Fiorentina,2.0,0.0
Sampdoria,Genoa,1.0,1.0
Verona,Benevento,3.0,1.0
Genoa,Torino,1.0,2.0
Sassuolo,Udinese,0.0,0.0
Cagliari,Sampdoria,2.0,0.0
Benevento,Spezia,0.0,3.0
Parma,Fiorentina,0.0,0.0
Lazio,Juventus,1.0,1.0
Atalanta,Inter,1.0,1.0
Genoa,Roma,1.0,3.0
Torino,Crotone,0.0,0.0
Bologna,Napoli,0.0,1.0
Milan,Verona,2.0,2.0
Crotone,Lazio,0.0,2.0
Spezia,Atalanta,0.0,0.0
Juventus,Cagliari,2.0,0.0
Fiorentina,Benevento,0.0,1.0
Inter,Torino,4.0,2.0
Roma,Parma,3.0,0.0
Sampdoria,Bologna,1.0,2.0
Verona,Sassuolo,0.0,2.0
Udinese,Genoa,1.0,0.0
Napoli,Milan,1.0,3.0
Sassuolo,Inter,0.0,3.0
Benevento,Juventus,1.0,1.0
Atalanta,Verona,0.0,2.0
Lazio,Udinese,1.0,3.0
Bologna,Crotone,1.0,0.0
Milan,Fiorentina,2.0,0.0
Cagliari,Spezia,2.0,2.0
Napoli,Roma,4.0,0.0
Torino,Sampdoria,2.0,2.0
Genoa,Parma,1.0,2.0
Spezia,Lazio,1.0,2.0
Juventus,Torino,2.0,1.0
Inter,Bologna,3.0,1.0
Verona,Cagliari,1.0,1.0
Parma,Benevento,0.0,0.0
Roma,Sassuolo,0.0,0.0
Crotone,Napoli,0.0,4.0
Sampdoria,Milan,1.0,2.0
Fiorentina,Genoa,1.0,1.0
Sassuolo,Benevento,1.0,0.0
Crotone,Spezia,4.0,1.0
Torino,Udinese,2.0,3.0
Lazio,Verona,1.0,2.0
Cagliari,Inter,1.0,3.0
Atalanta,Fiorentina,3.0,0.0
Bologna,Roma,1.0,5.0
Napoli,Sampdoria,2.0,1.0
Genoa,Juventus,1.0,3.0
Milan,Parma,2.0,2.0
Udinese,Crotone,0.0,0.0
Benevento,Lazio,1.0,1.0
Juventus,Atalanta,1.0,1.0
Fiorentina,Sassuolo,1.0,1.0
Genoa,Milan,2.0,2.0
Inter,Napoli,1.0,0.0
Parma,Cagliari,0.0,0.0
Spezia,Bologna,2.0,2.0
Verona,Sampdoria,1.0,2.0
Roma,Torino,3.0,1.0
Fiorentina,Verona,1.0,1.0
Sampdoria,Crotone,3.0,1.0
Parma,Juventus,0.0,4.0
Torino,Bologna,1.0,1.0
Benevento,Genoa,2.0,0.0
Cagliari,Udinese,1.0,1.0
Inter,Spezia,2.0,1.0
Sassuolo,Milan,1.0,2.0
Atalanta,Roma,4.0,1.0
Lazio,Napoli,2.0,0.0
Crotone,Parma,2.0,1.0
Juventus,Fiorentina,0.0,3.0
Verona,Inter,1.0,2.0
Bologna,Atalanta,2.0,2.0
Milan,Lazio,3.0,2.0
Napoli,Torino,1.0,1.0
Roma,Cagliari,3.0,2.0
Sampdoria,Sassuolo,2.0,3.0
Spezia,Genoa,1.0,2.0
Udinese,Benevento,0.0,2.0
Inter,Crotone,6.0,2.0
Atalanta,Sassuolo,5.0,1.0
Cagliari,Napoli,1.0,4.0
Fiorentina,Bologna,0.0,0.0
Genoa,Lazio,1.0,1.0
Parma,Torino,0.0,3.0
Roma,Sampdoria,1.0,0.0
Spezia,Verona,0.0,1.0
Benevento,Milan,0.0,2.0
Juventus,Udinese,4.0,1.0
Cagliari,Benevento,1.0,2.0
Atalanta,Parma,3.0,0.0
Bologna,Udinese,2.0,2.0
Crotone,Roma,1.0,3.0
Lazio,Fiorentina,2.0,1.0
Sampdoria,Inter,2.0,1.0
Sassuolo,Genoa,2.0,1.0
Torino,Verona,1.0,1.0
Napoli,Spezia,1.0,2.0
Milan,Juventus,1.0,3.0
Benevento,Atalanta,1.0,4.0
Genoa,Bologna,2.0,0.0
Milan,Torino,2.0,0.0
Roma,Inter,2.0,2.0
Parma,Lazio,0.0,2.0
Udinese,Napoli,1.0,2.0
Verona,Crotone,2.0,1.0
Fiorentina,Cagliari,1.0,0.0
Juventus,Sassuolo,3.0,1.0
Spezia,Sampdoria,2.0,1.0
Lazio,Roma,3.0,0.0
Bologna,Verona,1.0,0.0
Torino,Spezia,0.0,0.0
Sampdoria,Udinese,2.0,1.0
Napoli,Fiorentina,6.0,0.0
Crotone,Benevento,4.0,1.0
Sassuolo,Parma,1.0,1.0
Atalanta,Genoa,0.0,0.0
Inter,Juventus,2.0,0.0
Cagliari,Milan,0.0,2.0
Udinese,Atalanta,1.0,1.0
Benevento,Torino,2.0,2.0
Roma,Spezia,4.0,3.0
Milan,Atalanta,0.0,3.0
Udinese,Inter,0.0,0.0
Fiorentina,Crotone,2.0,1.0
Juventus,Bologna,2.0,0.0
Genoa,Cagliari,1.0,0.0
Verona,Napoli,3.0,1.0
Lazio,Sassuolo,2.0,1.0
Parma,Sampdoria,0.0,2.0
Torino,Fiorentina,1.0,1.0
Bologna,Milan,1.0,2.0
Sampdoria,Juventus,0.0,2.0
Inter,Benevento,4.0,0.0
Spezia,Udinese,0.0,1.0
Atalanta,Lazio,1.0,3.0
Cagliari,Sassuolo,1.0,1.0
Crotone,Genoa,0.0,3.0
Napoli,Parma,2.0,0.0
Roma,Verona,3.0,1.0
Fiorentina,Inter,0.0,2.0
Atalanta,Torino,3.0,3.0
Sassuolo,Spezia,1.0,2.0
Juventus,Roma,2.0,0.0
Genoa,Napoli,2.0,1.0
Benevento,Sampdoria,1.0,1.0
Milan,Crotone,4.0,0.0
Udinese,Verona,2.0,0.0
Parma,Bologna,0.0,3.0
Lazio,Cagliari,1.0,0.0
Bologna,Benevento,1.0,1.0
Torino,Genoa,0.0,0.0
Napoli,Juventus,1.0,0.0
Spezia,Milan,2.0,0.0
Roma,Udinese,3.0,0.0
Cagliari,Atalanta,0.0,1.0
Sampdoria,Fiorentina,2.0,1.0
Crotone,Sassuolo,1.0,2.0
Inter,Lazio,3.0,1.0
Verona,Parma,2.0,1.0
Fiorentina,Spezia,3.0,0.0
Cagliari,Torino,0.0,1.0
Lazio,Sampdoria,1.0,0.0
Genoa,Verona,2.0,2.0
Sassuolo,Bologna,1.0,1.0
Parma,Udinese,2.0,2.0
Milan,Inter,0.0,3.0
Atalanta,Napoli,4.0,2.0
Benevento,Roma,0.0,0.0
Juventus,Crotone,3.0,0.0
Spezia,Parma,2.0,2.0
Bologna,Lazio,2.0,0.0
Verona,Juventus,1.0,1.0
Sampdoria,Atalanta,0.0,2.0
Crotone,Cagliari,0.0,2.0
Inter,Genoa,3.0,0.0
Udinese,Fiorentina,1.0,0.0
Napoli,Benevento,2.0,0.0
Roma,Milan,1.0,2.0
Juventus,Spezia,3.0,0.0
Sassuolo,Napoli,3.0,3.0
Atalanta,Crotone,5.0,1.0
Benevento,Verona,0.0,3.0
Cagliari,Bologna,1.0,0.0
Fiorentina,Roma,1.0,2.0
Genoa,Sampdoria,1.0,1.0
Milan,Udinese,1.0,1.0
Parma,Inter,1.0,2.0
Spezia,Benevento,1.0,1.0
Udinese,Sassuolo,2.0,0.0
Juventus,Lazio,3.0,1.0
Roma,Genoa,1.0,0.0
Crotone,Torino,4.0,2.0
Fiorentina,Parma,3.0,3.0
Verona,Milan,0.0,2.0
Sampdoria,Cagliari,2.0,2.0
Napoli,Bologna,3.0,1.0
Inter,Atalanta,1.0,0.0
Lazio,Crotone,3.0,2.0
Atalanta,Spezia,3.0,1.0
Sassuolo,Verona,3.0,2.0
Benevento,Fiorentina,1.0,4.0
Genoa,Udinese,1.0,1.0
Bologna,Sampdoria,3.0,1.0
Parma,Roma,2.0,0.0
Torino,Inter,1.0,2.0
Cagliari,Juventus,1.0,3.0
Milan,Napoli,0.0,1.0
Torino,Sassuolo,3.0,2.0
Parma,Genoa,1.0,2.0
Crotone,Bologna,2.0,3.0
Spezia,Cagliari,2.0,1.0
Verona,Atalanta,0.0,2.0
Juventus,Benevento,0.0,1.0
Sampdoria,Torino,1.0,0.0
Udinese,Lazio,0.0,1.0
Fiorentina,Milan,2.0,3.0
Roma,Napoli,0.0,2.0
Milan,Sampdoria,1.0,1.0
Atalanta,Udinese,3.0,2.0
Benevento,Parma,2.0,2.0
Cagliari,Verona,0.0,2.0
Genoa,Fiorentina,1.0,1.0
Lazio,Spezia,2.0,1.0
Napoli,Crotone,4.0,3.0
Sassuolo,Roma,2.0,2.0
Torino,Juventus,2.0,2.0
Bologna,Inter,0.0,1.0
Inter,Sassuolo,2.0,1.0
Juventus,Napoli,2.0,1.0
Spezia,Crotone,3.0,2.0
Parma,Milan,1.0,3.0
Udinese,Torino,0.0,1.0
Inter,Cagliari,1.0,0.0
Juventus,Genoa,3.0,1.0
Sampdoria,Napoli,0.0,2.0
Verona,Lazio,0.0,1.0
Roma,Bologna,1.0,0.0
Fiorentina,Atalanta,2.0,3.0
Benevento,Sassuolo,0.0,1.0
Crotone,Udinese,1.0,2.0
Sampdoria,Verona,3.0,1.0
Sassuolo,Fiorentina,3.0,1.0
Cagliari,Parma,4.0,3.0
Milan,Genoa,2.0,1.0
Atalanta,Juventus,1.0,0.0
Bologna,Spezia,4.0,1.0
Lazio,Benevento,5.0,3.0
Torino,Roma,3.0,1.0
Napoli,Inter,1.0,1.0
Verona,Fiorentina,1.0,2.0
Milan,Sassuolo,1.0,2.0
Bologna,Torino,1.0,1.0
Crotone,Sampdoria,0.0,1.0
Genoa,Benevento,2.0,2.0
Juventus,Parma,3.0,1.0
Spezia,Inter,1.0,1.0
Udinese,Cagliari,0.0,1.0
Roma,Atalanta,1.0,1.0
Napoli,Lazio,5.0,2.0
Genoa,Spezia,2.0,0.0
Parma,Crotone,3.0,4.0
Sassuolo,Sampdoria,1.0,0.0
Benevento,Udinese,2.0,4.0
Fiorentina,Juventus,1.0,1.0
Inter,Verona,1.0,0.0
Cagliari,Roma,3.0,2.0
Atalanta,Bologna,5.0,0.0
Torino,Napoli,0.0,2.0
Lazio,Milan,3.0,0.0
Verona,Spezia,1.0,1.0
Crotone,Inter,0.0,2.0
Milan,Benevento,2.0,0.0
Lazio,Genoa,4.0,3.0
Bologna,Fiorentina,3.0,3.0
Napoli,Cagliari,1.0,1.0
Sassuolo,Atalanta,1.0,1.0
Udinese,Juventus,1.0,2.0
Sampdoria,Roma,2.0,0.0
Torino,Parma,1.0,0.0
Spezia,Napoli,1.0,4.0
Udinese,Bologna,1.0,1.0
Inter,Sampdoria,5.0,1.0
Fiorentina,Lazio,2.0,0.0
Genoa,Sassuolo,1.0,2.0
Benevento,Cagliari,1.0,3.0
Parma,Atalanta,2.0,5.0
Verona,Torino,1.0,1.0
Roma,Crotone,5.0,0.0
Juventus,Milan,0.0,3.0
Napoli,Udinese,5.0,1.0
Cagliari,Fiorentina,0.0,0.0
Atalanta,Benevento,2.0,0.0
Bologna,Genoa,0.0,2.0
Inter,Roma,3.0,1.0
Lazio,Parma,1.0,0.0
Sampdoria,Spezia,2.0,2.0
Sassuolo,Juventus,1.0,3.0
Torino,Milan,0.0,7.0
Crotone,Verona,2.0,1.0
Genoa,Atalanta,3.0,4.0
Spezia,Torino,4.0,1.0
Juventus,Inter,3.0,2.0
Roma,Lazio,2.0,0.0
Fiorentina,Napoli,0.0,2.0
Benevento,Crotone,1.0,1.0
Udinese,Sampdoria,0.0,1.0
Parma,Sassuolo,1.0,3.0
Milan,Cagliari,0.0,0.0
Verona,Bologna,2.0,2.0
Lazio,Torino,0.0,0.0
Cagliari,Genoa,0.0,1.0
Crotone,Fiorentina,0.0,0.0
Sampdoria,Parma,3.0,0.0
Inter,Udinese,5.0,1.0
Atalanta,Milan,0.0,2.0
Bologna,Juventus,1.0,4.0
Napoli,Verona,1.0,1.0
Sassuolo,Lazio,2.0,0.0
Spezia,Roma,2.0,2.0
Torino,Benevento,1.0,1.0
Inter,Genoa,4.0,0.0
Verona,Sassuolo,2.0,3.0
Empoli,Lazio,1.0,3.0
Torino,Atalanta,1.0,2.0
Bologna,Salernitana,3.0,2.0
Udinese,Juventus,2.0,2.0
Napoli,Venezia,2.0,0.0
Roma,Fiorentina,3.0,1.0
Cagliari,Spezia,2.0,2.0
Sampdoria,Milan,0.0,1.0
Udinese,Venezia,3.0,0.0
Verona,Inter,1.0,3.0
Atalanta,Bologna,0.0,0.0
Lazio,Spezia,6.0,1.0
Fiorentina,Torino,2.0,1.0
Juventus,Empoli,0.0,1.0
Genoa,Napoli,1.0,2.0
Sassuolo,Sampdoria,0.0,0.0
Milan,Cagliari,4.0,1.0
Salernitana,Roma,0.0,4.0
Empoli,Venezia,1.0,2.0
Napoli,Juventus,2.0,1.0
Atalanta,Fiorentina,1.0,2.0
Sampdoria,Inter,2.0,2.0
Cagliari,Genoa,2.0,3.0
Spezia,Udinese,0.0,1.0
Torino,Salernitana,4.0,0.0
Milan,Lazio,2.0,0.0
Roma,Sassuolo,2.0,1.0
Bologna,Verona,1.0,0.0
Sassuolo,Torino,0.0,1.0
Genoa,Fiorentina,1.0,2.0
Inter,Bologna,6.0,1.0
Salernitana,Atalanta,0.0,1.0
Empoli,Sampdoria,0.0,3.0
Venezia,Spezia,1.0,2.0
Lazio,Cagliari,2.0,2.0
Verona,Roma,3.0,2.0
Juventus,Milan,1.0,1.0
Udinese,Napoli,0.0,4.0
Bologna,Genoa,2.0,2.0
Atalanta,Sassuolo,2.0,1.0
Fiorentina,Inter,1.0,3.0
Salernitana,Verona,2.0,2.0
Spezia,Juventus,2.0,3.0
Cagliari,Empoli,0.0,2.0
Milan,Venezia,2.0,0.0
Sampdoria,Napoli,0.0,4.0
Torino,Lazio,1.0,1.0
Roma,Udinese,1.0,0.0
Spezia,Milan,1.0,2.0
Inter,Atalanta,2.0,2.0
Genoa,Verona,3.0,3.0
Juventus,Sampdoria,3.0,2.0
Empoli,Bologna,4.0,2.0
Sassuolo,Salernitana,1.0,0.0
Udinese,Fiorentina,0.0,1.0
Lazio,Roma,3.0,2.0
Napoli,Cagliari,2.0,0.0
Venezia,Torino,1.0,1.0
Cagliari,Venezia,1.0,1.0
Salernitana,Genoa,1.0,0.0
Torino,Juventus,0.0,1.0
Sassuolo,Inter,1.0,2.0
Bologna,Lazio,3.0,0.0
Sampdoria,Udinese,3.0,3.0
Verona,Spezia,4.0,0.0
Fiorentina,Napoli,1.0,2.0
Roma,Empoli,2.0,0.0
Atalanta,Milan,2.0,3.0
Spezia,Salernitana,2.0,1.0
Lazio,Inter,3.0,1.0
Milan,Verona,3.0,2.0
Cagliari,Sampdoria,3.0,1.0
Empoli,Atalanta,1.0,4.0
Genoa,Sassuolo,2.0,2.0
Udinese,Bologna,1.0,1.0
Napoli,Torino,1.0,0.0
Juventus,Roma,1.0,0.0
Venezia,Fiorentina,1.0,0.0
Torino,Genoa,3.0,2.0
Sampdoria,Spezia,2.0,1.0
Salernitana,Empoli,2.0,4.0
Sassuolo,Venezia,3.0,1.0
Bologna,Milan,2.0,4.0
Atalanta,Udinese,1.0,1.0
Fiorentina,Cagliari,3.0,0.0
Verona,Lazio,4.0,1.0
Roma,Napoli,0.0,0.0
Inter,Juventus,1.0,1.0
Spezia,Genoa,1.0,1.0
Venezia,Salernitana,1.0,2.0
Milan,Torino,1.0,0.0
Juventus,Sassuolo,1.0,2.0
Sampdoria,Atalanta,1.0,3.0
Udinese,Verona,1.0,1.0
Cagliari,Roma,1.0,2.0
Empoli,Inter,0.0,2.0
Lazio,Fiorentina,1.0,0.0
